"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta centre-high",2,202123,38,333,210000,104604,2811,0.299882990377554,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
"Beta centre-high",2,202123,38,800,210000,104604,2811,0.396720803676915,800,380,210000,221052.631578947,6.89927216212756,TRUE,NA
"Beta centre-high",2,202123,39,333,210000,106040,2855,0.293180146981084,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta centre-high",2,202123,39,800,210000,106040,2855,0.392921728487724,800,414,210000,202898.550724638,6.74082756532198,TRUE,NA
"Beta centre-high",2,202123,40,333,210000,102967,2817,0.29119239438376,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta centre-high",2,202123,40,800,210000,102967,2817,0.397514828897902,800,416,210000,201923.076923077,6.73220828791605,TRUE,NA
"Beta centre-high",2,202123,41,333,210000,103572,2801,0.293325189164963,333,160,210000,218531.25,10.0654953640372,TRUE,NA
"Beta centre-high",2,202123,41,800,210000,103572,2801,0.401013185735918,800,384,210000,218750,6.87937741079022,TRUE,NA
"Beta centre-high",2,202123,42,333,210000,105390,2855,0.29840169097729,333,187,210000,186978.609625668,9.60677535660802,TRUE,NA
"Beta centre-high",2,202123,42,800,210000,105390,2855,0.394591908755337,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"Beta centre-high",2,202123,43,333,210000,108197,2841,0.292164160393382,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"Beta centre-high",2,202123,43,800,210000,108197,2841,0.396009314765486,800,416,210000,201923.076923077,6.73220828791605,TRUE,NA
"Beta centre-high",2,202123,44,333,210000,108588,2856,0.293426149968184,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta centre-high",2,202123,44,800,210000,108588,2856,0.396045997602176,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"Beta centre-high",2,202123,45,333,210000,103906,2797,0.294083908724435,333,143,210000,244510.48951049,10.4280519203504,TRUE,NA
"Beta centre-high",2,202123,45,800,210000,103906,2797,0.397580076225537,800,384,210000,218750,6.87937741079022,TRUE,NA
"Beta centre-high",2,202123,46,333,210000,108646,2793,0.29386926827224,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"Beta centre-high",2,202123,46,800,210000,108646,2793,0.396821709092522,800,447,210000,187919.463087248,6.60723327472762,TRUE,NA
"Beta centre-high",2,202123,47,333,210000,106677,2798,0.290634396334965,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"Beta centre-high",2,202123,47,800,210000,106677,2798,0.395119017046862,800,374,210000,224598.930481283,6.92980048831585,TRUE,NA
"Beta centre-high",2,202123,48,333,210000,103054,2891,0.294207214230566,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta centre-high",2,202123,48,800,210000,103054,2891,0.400455706914767,800,396,210000,212121.212121212,6.82178071664205,TRUE,NA
"Beta centre-high",2,202123,49,333,210000,109262,2824,0.292034197942233,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta centre-high",2,202123,49,800,210000,109262,2824,0.391879142268913,800,401,210000,209476.309226933,6.79866330639878,TRUE,NA
"Beta centre-high",2,202123,50,333,210000,112341,2816,0.284370298860323,333,182,210000,192115.384615385,9.68293611816731,TRUE,NA
"Beta centre-high",2,202123,50,800,210000,112341,2816,0.391436519294021,800,414,210000,202898.550724638,6.74082756532198,TRUE,NA
"Beta centre-high",2,202123,51,333,210000,105000,2783,0.300055948559033,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta centre-high",2,202123,51,800,210000,105000,2783,0.405540050611284,800,376,210000,223404.255319149,6.91953116723056,TRUE,NA
"Beta centre-high",2,202123,52,333,210000,103034,2800,0.292792352972532,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"Beta centre-high",2,202123,52,800,210000,103034,2800,0.395931420343698,800,411,210000,204379.562043796,6.75389273950461,TRUE,NA
"Beta centre-high",2,202123,53,333,210000,103884,2795,0.287651417257018,333,138,210000,253369.565217391,10.5488371415714,TRUE,NA
"Beta centre-high",2,202123,53,800,210000,103884,2795,0.398746044070251,800,383,210000,219321.148825065,6.88431750196318,TRUE,NA
"Beta centre-high",2,202123,54,333,210000,108708,2929,0.29374275516286,333,161,210000,217173.913043478,10.0461932176168,TRUE,NA
"Beta centre-high",2,202123,54,800,210000,108708,2929,0.39598264557358,800,420,210000,2e+05,6.7151835941356,TRUE,NA
"Beta centre-high",2,202123,55,333,210000,102618,2828,0.290613428758027,333,180,210000,194250,9.71440952806755,TRUE,NA
"Beta centre-high",2,202123,55,800,210000,102618,2828,0.398738688802412,800,436,210000,192660.550458716,6.64980802053246,TRUE,NA
"Beta centre-high",2,202123,56,333,210000,107830,2872,0.29179790345074,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta centre-high",2,202123,56,800,210000,107830,2872,0.397050927555077,800,406,210000,206896.551724138,6.77603931255901,TRUE,NA
"Beta centre-high",2,202123,57,333,210000,104411,2891,0.298503810290227,333,185,210000,189000,9.6368174714222,TRUE,NA
"Beta centre-high",2,202123,57,800,210000,104411,2891,0.396605346579055,800,398,210000,211055.27638191,6.81247348869172,TRUE,NA
"Beta centre-high",2,202123,58,333,210000,101015,2764,0.292106712101035,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"Beta centre-high",2,202123,58,800,210000,101015,2764,0.398730261066028,800,409,210000,205378.973105134,6.76269507253102,TRUE,NA
"Beta centre-high",2,202123,59,333,210000,105015,2881,0.293525274318273,333,169,210000,206893.49112426,9.898777427369,TRUE,NA
"Beta centre-high",2,202123,59,800,210000,105015,2881,0.396319039346155,800,422,210000,199052.132701422,6.70677637601546,TRUE,NA
"Beta centre-high",2,202123,60,333,210000,99575,2831,0.289121859652603,333,138,210000,253369.565217391,10.5488371415714,TRUE,NA
"Beta centre-high",2,202123,60,800,210000,99575,2831,0.398203104925333,800,383,210000,219321.148825065,6.88431750196318,TRUE,NA
"Beta centre-high",2,202123,61,333,210000,106714,2933,0.294977326932207,333,181,210000,193176.79558011,9.69859864660789,TRUE,NA
"Beta centre-high",2,202123,61,800,210000,106714,2933,0.387431209930313,800,405,210000,207407.407407407,6.78052541608063,TRUE,NA
"Beta centre-high",2,202123,62,333,210000,105766,2925,0.291563478692316,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta centre-high",2,202123,62,800,210000,105766,2925,0.38884352300908,800,387,210000,217054.263565891,6.86468937207488,TRUE,NA
"Beta centre-high",2,202123,63,333,210000,103278,2884,0.29228272878721,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"Beta centre-high",2,202123,63,800,210000,103278,2884,0.394680350177057,800,404,210000,207920.792079208,6.78503073986764,TRUE,NA
"Beta centre-high",2,202123,64,333,210000,99914,2797,0.29241161929836,333,152,210000,230032.894736842,10.2275935883112,TRUE,NA
"Beta centre-high",2,202123,64,800,210000,99914,2797,0.396034747610299,800,372,210000,225806.451612903,6.94016479080515,TRUE,NA
"Beta centre-high",2,202123,65,333,210000,107687,2811,0.298661084816925,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"Beta centre-high",2,202123,65,800,210000,107687,2811,0.402633549879893,800,408,210000,205882.352941176,6.76712426478136,TRUE,NA
"Beta centre-high",2,202123,66,333,210000,101454,2772,0.294441562383623,333,148,210000,236250,10.3141536003213,TRUE,NA
"Beta centre-high",2,202123,66,800,210000,101454,2772,0.398471759205711,800,383,210000,219321.148825065,6.88431750196318,TRUE,NA
"Beta centre-high",2,202123,67,333,210000,107349,2888,0.294508155588937,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"Beta centre-high",2,202123,67,800,210000,107349,2888,0.395342913550999,800,414,210000,202898.550724638,6.74082756532198,TRUE,NA
"Beta centre-high",2,202123,68,333,210000,99470,2799,0.295544859375648,333,168,210000,208125,9.91655214513914,TRUE,NA
"Beta centre-high",2,202123,68,800,210000,99470,2799,0.394909244865282,800,367,210000,228882.833787466,6.96650007512336,TRUE,NA
"Beta centre-high",2,202123,69,333,210000,105953,2804,0.291417057134296,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta centre-high",2,202123,69,800,210000,105953,2804,0.401653489960081,800,397,210000,211586.901763224,6.81711696907119,TRUE,NA
"Beta centre-high",2,202123,70,333,210000,109145,2877,0.285011251092618,333,161,210000,217173.913043478,10.0461932176168,TRUE,NA
"Beta centre-high",2,202123,70,800,210000,109145,2877,0.388775258344202,800,421,210000,199524.940617577,6.71097131677406,TRUE,NA
"Beta centre-high",2,202123,71,333,210000,108420,2934,0.290604583371646,333,195,210000,179307.692307692,9.49190435084053,TRUE,NA
"Beta centre-high",2,202123,71,800,210000,108420,2934,0.395320813878751,800,443,210000,189616.25282167,6.62250181763473,TRUE,NA
"Beta centre-high",2,202123,72,333,210000,106712,2854,0.293771141831998,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"Beta centre-high",2,202123,72,800,210000,106712,2854,0.403439845477403,800,410,210000,204878.048780488,6.75828460453265,TRUE,NA
"Beta centre-high",2,202123,73,333,210000,105107,2865,0.285968371420919,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
"Beta centre-high",2,202123,73,800,210000,105107,2865,0.388329508439823,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"Beta centre-high",2,202123,74,333,210000,107315,2840,0.298299781843904,333,154,210000,227045.454545455,10.185738159727,TRUE,NA
"Beta centre-high",2,202123,74,800,210000,107315,2840,0.394235405610649,800,361,210000,232686.980609418,6.99892834070722,TRUE,NA
"Beta centre-high",2,202123,75,333,210000,103336,2826,0.3014688057166,333,203,210000,172241.379310345,9.38484313493286,TRUE,NA
"Beta centre-high",2,202123,75,800,210000,103336,2826,0.396309329753045,800,442,210000,190045.248868778,6.62635656168337,TRUE,NA
"Beta centre-high",2,202123,76,333,210000,100433,2781,0.301501975323106,333,167,210000,209371.25748503,9.93450735791223,TRUE,NA
"Beta centre-high",2,202123,76,800,210000,100433,2781,0.399799464588018,800,409,210000,205378.973105134,6.76269507253102,TRUE,NA
"Beta centre-high",2,202123,77,333,210000,102866,2904,0.287249951529596,333,148,210000,236250,10.3141536003213,TRUE,NA
"Beta centre-high",2,202123,77,800,210000,102866,2904,0.38712286315352,800,379,210000,221635.883905013,6.90430236648355,TRUE,NA
"Beta centre-high",2,202123,78,333,210000,105444,2901,0.289650630241543,333,175,210000,199800,9.79576715047429,TRUE,NA
"Beta centre-high",2,202123,78,800,210000,105444,2901,0.387110255814556,800,395,210000,212658.227848101,6.82646486767687,TRUE,NA
"Beta centre-high",2,202123,79,333,210000,108622,2859,0.291142385850094,333,161,210000,217173.913043478,10.0461932176168,TRUE,NA
"Beta centre-high",2,202123,79,800,210000,108622,2859,0.392432043457737,800,385,210000,218181.818181818,6.87445946001938,TRUE,NA
"Beta centre-high",2,202123,80,333,210000,107930,2825,0.287328314570976,333,135,210000,259000,10.6248892228356,TRUE,NA
"Beta centre-high",2,202123,80,800,210000,107930,2825,0.395405206764548,800,372,210000,225806.451612903,6.94016479080515,TRUE,NA
"Beta centre-high",2,202123,81,333,210000,104702,2935,0.284667867835016,333,135,210000,259000,10.6248892228356,TRUE,NA
"Beta centre-high",2,202123,81,800,210000,104702,2935,0.393191691680758,800,351,210000,239316.239316239,7.05508294660329,TRUE,NA
"Beta centre-high",2,202123,82,333,210000,105098,2950,0.288164225488742,333,172,210000,203284.88372093,9.84650861001883,TRUE,NA
"Beta centre-high",2,202123,82,800,210000,105098,2950,0.390263891831969,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"Beta centre-high",2,202123,83,333,210000,112336,2907,0.298430520094381,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"Beta centre-high",2,202123,83,800,210000,112336,2907,0.393605137482516,800,420,210000,2e+05,6.7151835941356,TRUE,NA
"Beta centre-high",2,202123,84,333,210000,103569,2834,0.289058902828965,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"Beta centre-high",2,202123,84,800,210000,103569,2834,0.392099186083524,800,399,210000,210526.315789474,6.80785014046491,TRUE,NA
"Beta centre-high",2,202123,85,333,210000,103209,2816,0.29809005771099,333,190,210000,184026.315789474,9.56272847417632,TRUE,NA
"Beta centre-high",2,202123,85,800,210000,103209,2816,0.40477578663383,800,441,210000,190476.19047619,6.63022653118845,TRUE,NA
"Beta centre-high",2,202123,86,333,210000,106591,2824,0.289489363717301,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"Beta centre-high",2,202123,86,800,210000,106591,2824,0.392723719952966,800,408,210000,205882.352941176,6.76712426478136,TRUE,NA
"Beta centre-high",2,202123,87,333,210000,109924,2830,0.286438115956898,333,163,210000,214509.202453988,10.0081911539992,TRUE,NA
"Beta centre-high",2,202123,87,800,210000,109924,2830,0.387046394908728,800,388,210000,216494.845360825,6.85983693462991,TRUE,NA
"Beta centre-high",2,202123,88,333,210000,104869,2886,0.286113805807653,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"Beta centre-high",2,202123,88,800,210000,104869,2886,0.393199006721967,800,376,210000,223404.255319149,6.91953116723056,TRUE,NA
"Beta centre-high",2,202123,89,333,210000,106057,2766,0.295351965487597,333,157,210000,222707.006369427,10.1246463858931,TRUE,NA
"Beta centre-high",2,202123,89,800,210000,106057,2766,0.398648515629947,800,391,210000,214833.759590793,6.84540827589973,TRUE,NA
"Beta centre-high",2,202123,90,333,210000,101488,2850,0.290656391116224,333,180,210000,194250,9.71440952806755,TRUE,NA
"Beta centre-high",2,202123,90,800,210000,101488,2850,0.394112715679274,800,393,210000,213740.458015267,6.83589493148404,TRUE,NA
"Beta centre-high",2,202123,91,333,210000,102231,2858,0.286626191406435,333,132,210000,264886.363636364,10.703820471263,TRUE,NA
"Beta centre-high",2,202123,91,800,210000,102231,2858,0.394624210291731,800,363,210000,231404.958677686,6.98801661845586,TRUE,NA
"Beta centre-high",2,202123,92,333,210000,104806,2817,0.294819505401751,333,136,210000,257095.588235294,10.599226796713,TRUE,NA
"Beta centre-high",2,202123,92,800,210000,104806,2817,0.400999609645738,800,388,210000,216494.845360825,6.85983693462991,TRUE,NA
"Beta centre-high",2,202123,93,333,210000,106624,2800,0.286333398366198,333,179,210000,195335.195530726,9.73037094417081,TRUE,NA
"Beta centre-high",2,202123,93,800,210000,106624,2800,0.4019387358894,800,476,210000,176470.588235294,6.50327381053332,TRUE,NA
"Beta centre-high",2,202123,94,333,210000,101455,2925,0.286938627841601,333,136,210000,257095.588235294,10.599226796713,TRUE,NA
"Beta centre-high",2,202123,94,800,210000,101455,2925,0.38819376957326,800,340,210000,247058.823529412,7.1201075553187,TRUE,NA
"Beta centre-high",2,202123,95,333,210000,110207,2788,0.297822629206673,333,195,210000,179307.692307692,9.49190435084053,TRUE,NA
"Beta centre-high",2,202123,95,800,210000,110207,2788,0.403069648598624,800,437,210000,192219.679633867,6.6458605227564,TRUE,NA
"Beta centre-high",2,202123,96,333,210000,104468,2827,0.288325327481945,333,178,210000,196432.584269663,9.74648512051155,TRUE,NA
"Beta centre-high",2,202123,96,800,210000,104468,2827,0.394445959467467,800,415,210000,202409.638554217,6.73650892047155,TRUE,NA
"Beta centre-high",2,202123,97,333,210000,103470,2751,0.299257563904427,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"Beta centre-high",2,202123,97,800,210000,103470,2751,0.411153870756496,800,433,210000,193995.381062356,6.66174565073848,TRUE,NA
"Beta centre-high",2,202123,98,333,210000,102096,2794,0.292044274433799,333,172,210000,203284.88372093,9.84650861001883,TRUE,NA
"Beta centre-high",2,202123,98,800,210000,102096,2794,0.39395269438985,800,404,210000,207920.792079208,6.78503073986764,TRUE,NA
"Beta centre-high",2,202123,99,333,210000,109297,2820,0.300552489442541,333,182,210000,192115.384615385,9.68293611816731,TRUE,NA
"Beta centre-high",2,202123,99,800,210000,109297,2820,0.401317556705909,800,425,210000,197647.058823529,6.69429448546521,TRUE,NA
"Beta centre-high",2,202123,100,333,210000,106464,2904,0.280404094939926,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"Beta centre-high",2,202123,100,800,210000,106464,2904,0.380379854150876,800,344,210000,244186.046511628,7.09605061532713,TRUE,NA
"Beta centre-high",2,202123,101,333,210000,103785,2936,0.292381219734228,333,188,210000,185984.042553191,9.59195946014975,TRUE,NA
"Beta centre-high",2,202123,101,800,210000,103785,2936,0.387892873536022,800,395,210000,212658.227848101,6.82646486767687,TRUE,NA
"Beta centre-high",2,202123,102,333,210000,101823,2935,0.293334633259867,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"Beta centre-high",2,202123,102,800,210000,101823,2935,0.389767467358528,800,364,210000,230769.230769231,6.982599398931,TRUE,NA
"Beta centre-high",2,202123,103,333,210000,105559,2823,0.295905170943903,333,171,210000,204473.684210526,9.86375836520729,TRUE,NA
"Beta centre-high",2,202123,103,800,210000,105559,2823,0.397713584931919,800,409,210000,205378.973105134,6.76269507253102,TRUE,NA
"Beta centre-high",2,202123,104,333,210000,104977,2858,0.293280676450332,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"Beta centre-high",2,202123,104,800,210000,104977,2858,0.39775212908099,800,395,210000,212658.227848101,6.82646486767687,TRUE,NA
"Beta centre-high",2,202123,105,333,210000,106122,2791,0.29084922103328,333,169,210000,206893.49112426,9.898777427369,TRUE,NA
"Beta centre-high",2,202123,105,800,210000,106122,2791,0.395320683607876,800,415,210000,202409.638554217,6.73650892047155,TRUE,NA
"Beta centre-high",2,202123,106,333,210000,106504,2893,0.294009985836688,333,154,210000,227045.454545455,10.185738159727,TRUE,NA
"Beta centre-high",2,202123,106,800,210000,106504,2893,0.398790055879167,800,387,210000,217054.263565891,6.86468937207488,TRUE,NA
"Beta centre-high",2,202123,107,333,210000,103568,2817,0.286227147345003,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
