"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta left-high",5,403123,59,333,525000,104708,25900,0.0129898550644978,333,79,525000,442594.936708861,12.860656103188,TRUE,NA
"Beta left-high",5,403123,59,800,525000,104708,25900,0.0234401466849417,800,162,525000,518518.518518519,9.11112297991595,TRUE,NA
"Beta left-high",5,403123,60,333,525000,106511,26249,0.0132236433171809,333,68,525000,514191.176470588,13.633525606125,TRUE,NA
"Beta left-high",5,403123,60,800,525000,106511,26249,0.0238046558534425,800,160,525000,525000,9.15336915531238,TRUE,NA
"Beta left-high",5,403123,61,333,525000,105969,26249,0.0135329032457681,333,68,525000,514191.176470588,13.633525606125,TRUE,NA
"Beta left-high",5,403123,61,800,525000,105969,26249,0.0238940186476913,800,171,525000,491228.070175439,8.93105251676233,TRUE,NA
"Beta left-high",5,403123,62,333,525000,100808,26382,0.0118460950358779,333,55,525000,635727.272727273,14.853699160197,TRUE,NA
"Beta left-high",5,403123,62,800,525000,100808,26382,0.0226260141492737,800,150,525000,560000,9.37821057345647,TRUE,NA
"Beta left-high",5,403123,63,333,525000,109947,26229,0.0125878605862048,333,65,525000,537923.076923077,13.8802143632441,TRUE,NA
"Beta left-high",5,403123,63,800,525000,109947,26229,0.0235135688845127,800,150,525000,560000,9.37821057345647,TRUE,NA
"Beta left-high",5,403123,64,333,525000,109077,26357,0.0127973626529435,333,77,525000,454090.909090909,12.9878530478899,TRUE,NA
"Beta left-high",5,403123,64,800,525000,109077,26357,0.0234021325848629,800,180,525000,466666.666666667,8.76582696891626,TRUE,NA
"Beta left-high",5,403123,65,333,525000,104182,26227,0.0131331667205941,333,82,525000,426402.43902439,12.6793302834041,TRUE,NA
"Beta left-high",5,403123,65,800,525000,104182,26227,0.0239202532041837,800,185,525000,454054.054054054,8.67975926782984,TRUE,NA
"Beta left-high",5,403123,66,333,525000,107955,26113,0.0126408991421449,333,57,525000,613421.052631579,14.6373765892212,TRUE,NA
"Beta left-high",5,403123,66,800,525000,107955,26113,0.0230716304555423,800,140,525000,6e+05,9.62874541786184,TRUE,NA
"Beta left-high",5,403123,67,333,525000,105246,25944,0.0125572587476244,333,67,525000,521865.671641791,13.7137860660992,TRUE,NA
"Beta left-high",5,403123,67,800,525000,105246,25944,0.0228425879395596,800,148,525000,567567.567567568,9.42611979878208,TRUE,NA
"Beta left-high",5,403123,68,333,525000,109032,25835,0.0125546052624131,333,67,525000,521865.671641791,13.7137860660992,TRUE,NA
"Beta left-high",5,403123,68,800,525000,109032,25835,0.0233652760912071,800,167,525000,502994.011976048,9.00912905970284,TRUE,NA
"Beta left-high",5,403123,69,333,525000,102589,26229,0.0128480756271999,333,60,525000,582750,14.3346037123501,TRUE,NA
"Beta left-high",5,403123,69,800,525000,102589,26229,0.0233385425988801,800,145,525000,579310.344827586,9.49998337550142,TRUE,NA
"Beta left-high",5,403123,70,333,525000,103601,26228,0.0132746724679841,333,69,525000,506739.130434783,13.5551367811372,TRUE,NA
"Beta left-high",5,403123,70,800,525000,103601,26228,0.0239934145205333,800,158,525000,531645.569620253,9.19648335691042,TRUE,NA
"Beta left-high",5,403123,71,333,525000,101339,26324,0.0129347574633351,333,70,525000,499500,13.478551100938,TRUE,NA
"Beta left-high",5,403123,71,800,525000,101339,26324,0.0233684619614647,800,169,525000,497041.420118343,8.96971373715795,TRUE,NA
"Beta left-high",5,403123,72,333,525000,103461,26081,0.0127200976382458,333,61,525000,573196.721311475,14.2389825181774,TRUE,NA
"Beta left-high",5,403123,72,800,525000,103461,26081,0.0233069113349725,800,148,525000,567567.567567568,9.42611979878208,TRUE,NA
"Beta left-high",5,403123,73,333,525000,107587,26408,0.0127596242915633,333,80,525000,437062.5,12.7989920276346,TRUE,NA
"Beta left-high",5,403123,73,800,525000,107587,26408,0.0232063314709556,800,171,525000,491228.070175439,8.93105251676233,TRUE,NA
"Beta left-high",5,403123,74,333,525000,109461,26180,0.0128965005886143,333,67,525000,521865.671641791,13.7137860660992,TRUE,NA
"Beta left-high",5,403123,74,800,525000,109461,26180,0.0235506300041962,800,174,525000,482758.620689655,8.87442568627627,TRUE,NA
"Beta left-high",5,403123,75,333,525000,104312,26252,0.0131287271113488,333,70,525000,499500,13.478551100938,TRUE,NA
"Beta left-high",5,403123,75,800,525000,104312,26252,0.0227197539125713,800,155,525000,541935.483870968,9.26284491534227,TRUE,NA
"Beta left-high",5,403123,76,333,525000,104146,26272,0.0127706396421338,333,68,525000,514191.176470588,13.633525606125,TRUE,NA
"Beta left-high",5,403123,76,800,525000,104146,26272,0.0230097794181699,800,159,525000,528301.886792453,9.17481600112124,TRUE,NA
"Beta left-high",5,403123,77,333,525000,102371,26356,0.0123990614484387,333,71,525000,492464.788732394,13.4037034936613,TRUE,NA
"Beta left-high",5,403123,77,800,525000,102371,26356,0.0231781594440091,800,156,525000,538461.538461538,9.24049408830438,TRUE,NA
"Beta left-high",5,403123,78,333,525000,107067,26187,0.0127016750021543,333,59,525000,592627.118644068,14.4328002254304,TRUE,NA
"Beta left-high",5,403123,78,800,525000,107067,26187,0.0229369280062658,800,153,525000,549019.607843137,9.30825676577559,TRUE,NA
"Beta left-high",5,403123,79,333,525000,106425,26105,0.0139595203242252,333,71,525000,492464.788732394,13.4037034936613,TRUE,NA
"Beta left-high",5,403123,79,800,525000,106425,26105,0.0242127935741569,800,173,525000,485549.132947977,8.89312291051442,TRUE,NA
"Beta left-high",5,403123,80,333,525000,102744,26301,0.0129836346617635,333,62,525000,563951.612903226,14.1458304635712,TRUE,NA
"Beta left-high",5,403123,80,800,525000,102744,26301,0.0238950380846712,800,154,525000,545454.545454545,9.28543116007485,TRUE,NA
"Beta left-high",5,403123,81,333,525000,110472,26168,0.0128119921728813,333,80,525000,437062.5,12.7989920276346,TRUE,NA
"Beta left-high",5,403123,81,800,525000,110472,26168,0.0235163211614235,800,190,525000,442105.263157895,8.59742669877403,TRUE,NA
"Beta left-high",5,403123,82,333,525000,104539,26048,0.0122233454038913,333,55,525000,635727.272727273,14.853699160197,TRUE,NA
"Beta left-high",5,403123,82,800,525000,104539,26048,0.0230722171502542,800,130,525000,646153.846153846,9.90995680194929,TRUE,NA
"Beta left-high",5,403123,83,333,525000,106277,26255,0.0129788193769148,333,61,525000,573196.721311475,14.2389825181774,TRUE,NA
"Beta left-high",5,403123,83,800,525000,106277,26255,0.0234479795106224,800,159,525000,528301.886792453,9.17481600112124,TRUE,NA
"Beta left-high",5,403123,84,333,525000,105319,26516,0.0122930269643543,333,60,525000,582750,14.3346037123501,TRUE,NA
"Beta left-high",5,403123,84,800,525000,105319,26516,0.0230631467426784,800,160,525000,525000,9.15336915531238,TRUE,NA
"Beta left-high",5,403123,85,333,525000,101126,26243,0.0130221860574581,333,68,525000,514191.176470588,13.633525606125,TRUE,NA
"Beta left-high",5,403123,85,800,525000,101126,26243,0.0239563996017874,800,151,525000,556291.390728477,9.35464229440858,TRUE,NA
