"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"CSR",2,102123,60,800,210000,105362,10360,0.0737927407026291,800,407,210000,206388.206388206,6.77157230364179,TRUE,NA
"CSR",2,102123,61,333,210000,105050,10543,0.0277393029537052,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"CSR",2,102123,61,800,210000,105050,10543,0.0728759332560003,800,391,210000,214833.759590793,6.84540827589973,TRUE,NA
"CSR",2,102123,62,333,210000,105653,10544,0.0312291264999658,333,141,210000,247978.723404255,10.4755039372365,TRUE,NA
"CSR",2,102123,62,800,210000,105653,10544,0.0775558101013303,800,385,210000,218181.818181818,6.87445946001938,TRUE,NA
"CSR",2,102123,63,333,210000,111057,10659,0.0283620876725763,333,158,210000,221297.46835443,10.1047185098824,TRUE,NA
"CSR",2,102123,63,800,210000,111057,10659,0.0687839216552675,800,387,210000,217054.263565891,6.86468937207488,TRUE,NA
"CSR",2,102123,64,333,210000,108052,10639,0.0332462987862527,333,188,210000,185984.042553191,9.59195946014975,TRUE,NA
"CSR",2,102123,64,800,210000,108052,10639,0.0753478587139398,800,410,210000,204878.048780488,6.75828460453265,TRUE,NA
"CSR",2,102123,65,333,210000,110366,10391,0.0340647853445262,333,176,210000,198664.772727273,9.77918088295926,TRUE,NA
"CSR",2,102123,65,800,210000,110366,10391,0.0842353939078748,800,449,210000,187082.405345212,6.59968800894959,TRUE,NA
"CSR",2,102123,66,333,210000,101224,10243,0.0339810359291732,333,188,210000,185984.042553191,9.59195946014975,TRUE,NA
"CSR",2,102123,66,800,210000,101224,10243,0.0807489543221891,800,445,210000,188764.04494382,6.61483764016802,TRUE,NA
"CSR",2,102123,67,333,210000,106243,10563,0.0326474204193801,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"CSR",2,102123,67,800,210000,106243,10563,0.0744110958185047,800,386,210000,217616.580310881,6.86956349739337,TRUE,NA
"CSR",2,102123,68,333,210000,100338,10488,0.0290128088090569,333,150,210000,233100,10.2703877039828,TRUE,NA
"CSR",2,102123,68,800,210000,100338,10488,0.0712966548744589,800,352,210000,238636.363636364,7.04934449452677,TRUE,NA
"CSR",2,102123,69,333,210000,104325,10549,0.0268845635000616,333,136,210000,257095.588235294,10.599226796713,TRUE,NA
"CSR",2,102123,69,800,210000,104325,10549,0.074329744791612,800,362,210000,232044.198895028,6.9934595362874,TRUE,NA
"CSR",2,102123,70,333,210000,104444,10489,0.0293651195243001,333,147,210000,237857.142857143,10.3364117472074,TRUE,NA
"CSR",2,102123,70,800,210000,104444,10489,0.0737780199851841,800,329,210000,255319.14893617,7.18883187114148,TRUE,NA
"CSR",2,102123,71,333,210000,107257,10642,0.0310336779803038,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"CSR",2,102123,71,800,210000,107257,10642,0.0757715408690274,800,412,210000,203883.495145631,6.74951935722968,TRUE,NA
"CSR",2,102123,72,333,210000,104005,10617,0.0328269810415804,333,166,210000,210632.530120482,9.95264591849202,TRUE,NA
"CSR",2,102123,72,800,210000,104005,10617,0.0755075986962765,800,385,210000,218181.818181818,6.87445946001938,TRUE,NA
"CSR",2,102123,73,333,210000,107796,10701,0.0300573974382132,333,156,210000,224134.615384615,10.144789846321,TRUE,NA
"CSR",2,102123,73,800,210000,107796,10701,0.0773832199629396,800,399,210000,210526.315789474,6.80785014046491,TRUE,NA
"CSR",2,102123,74,333,210000,97897,10417,0.0327958634588867,333,163,210000,214509.202453988,10.0081911539992,TRUE,NA
"CSR",2,102123,74,800,210000,97897,10417,0.0741332962643355,800,379,210000,221635.883905013,6.90430236648355,TRUE,NA
"CSR",2,102123,75,333,210000,104173,10559,0.0314443153329194,333,155,210000,225580.64516129,10.1651525298793,TRUE,NA
"CSR",2,102123,75,800,210000,104173,10559,0.073781403247267,800,363,210000,231404.958677686,6.98801661845586,TRUE,NA
